Id,SalePrice,,Id,SalePrice,,Id,SalePrice,,DIFF bw 1 and 2,,DIFF bw 1 and 3
1786,139979.5871,,1786,106464.0561,,1786,139244.087,,33515.53097,,735.5000662
1787,154991.0542,,1787,204623.0512,,1787,152708.0424,,49631.99703,,2283.011854
1788,62140.6537,,1788,103588.559,,1788,53157.6747,,41447.9053,,8982.978995
1789,92158.01114,,1789,135044.7098,,1789,101606.7362,,42886.69866,,9448.725024
1790,84257.08631,,1790,90981.60027,,1790,66729.93447,,6724.51396,,17527.15183
1791,170465.2565,,1791,150650.3847,,1791,162827.0231,,19814.87186,,7638.233389
1792,159183.7869,,1792,147519.949,,1792,152579.2161,,11663.83793,,6604.570885
1793,131358.0803,,1793,179783.3173,,1793,125832.4505,,48425.23697,,5525.629828
1794,141065.8653,,1794,165456.699,,1794,142136.2411,,24390.83364,,1070.375768
1795,135324.8518,,1795,146598.9042,,1795,130099.5004,,11274.05243,,5225.351363
1796,122203.3907,,1796,149034.6369,,1796,110616.2835,,26831.24624,,11587.10719
1797,109195.1055,,1797,130182.2203,,1797,102128.8232,,20987.1148,,7066.282289
1798,128167.7249,,1798,145160.0076,,1798,129183.0573,,16992.28263,,1015.332352
1799,117850.6974,,1799,140313.9145,,1799,123731.9888,,22463.21709,,5881.29134
1800,131659.6749,,1800,145339.3183,,1800,129804.5119,,13679.64336,,1855.163043
1801,127445.6084,,1801,139298.7624,,1801,129148.4047,,11853.15394,,1702.796315
1802,125019.2863,,1802,109810.0785,,1802,124082.6768,,15209.20785,,936.6094785
1803,153057.3491,,1803,131138.658,,1803,151708.1048,,21918.69103,,1349.2443
1804,140306.4099,,1804,159713.9618,,1804,145675.0808,,19407.55189,,5368.670937
1805,141254.497,,1805,133048.5064,,1805,140765.0212,,8205.990617,,489.4758379
1806,118069.8909,,1806,133775.971,,1806,120663.4833,,15706.08012,,2593.592356
1807,133738.3588,,1807,119168.3031,,1807,127666.5918,,14570.05572,,6071.76698
1808,121093.1968,,1808,164482.4044,,1808,113499.2372,,43389.20756,,7593.959577
1809,117019.8516,,1809,130663.505,,1809,117586.3849,,13643.6534,,566.5333107
1810,139484.0189,,1810,172620.9413,,1810,132238.5228,,33136.9224,,7245.496128
1811,88661.36997,,1811,115877.0963,,1811,100687.6098,,27215.72632,,12026.23985
1812,98480.08219,,1812,106779.7997,,1812,103050.8274,,8299.717542,,4570.745162
1813,120503.0772,,1813,119532.2293,,1813,123020.2357,,970.847866,,2517.158495
1814,105247.6839,,1814,83923.08927,,1814,101952.5436,,21324.59465,,3295.14036
1815,61163.62909,,1815,86851.74374,,1815,52447.84048,,25688.11464,,8715.788612
1816,86823.53664,,1816,128698.0991,,1816,97226.80511,,41874.56247,,10403.26847
1817,104150.3479,,1817,113756.3637,,1817,103968.6035,,9606.015811,,181.7444049
1818,146659.998,,1818,128817.588,,1818,135499.2854,,17842.41,,11160.71264
1819,118718.5296,,1819,143848.1108,,1819,120967.3705,,25129.58116,,2248.840893
1820,57553.18636,,1820,102867.7105,,1820,56116.96127,,45314.52411,,1436.225094
1821,105689.632,,1821,103158.0883,,1821,97703.42477,,2531.54368,,7986.207236
1822,153822.8911,,1822,149915.346,,1822,151957.5804,,3907.545107,,1865.310719
1823,60862.93188,,1823,73374.31416,,1823,52186.00661,,12511.38229,,8676.925267
1824,135660.969,,1824,108823.242,,1824,143124.7905,,26837.72699,,7463.821548
1825,127607.6716,,1825,144785.0909,,1825,130739.1013,,17177.41939,,3131.429755
1826,103437.7094,,1826,117063.8702,,1826,104928.3935,,13626.16078,,1490.684057
1827,100931.3842,,1827,127191.5408,,1827,97470.68838,,26260.1566,,3460.695819
1828,134970.3295,,1828,130991.974,,1828,136863.6433,,3978.355471,,1893.313793
1829,106466.5749,,1829,125587.8381,,1829,108179.4609,,19121.2632,,1712.886007
1830,140087.9077,,1830,135589.7719,,1830,134579.0381,,4498.135834,,5508.869598
1831,146507.2183,,1831,149925.3499,,1831,153323.1253,,3418.131613,,6815.907039
1832,92464.37955,,1832,78347.46724,,1832,98250.73665,,14116.91231,,5786.3571
1833,135113.1429,,1833,115948.4233,,1833,140941.6326,,19164.7196,,5828.489697
1834,119059.4411,,1834,125785.8907,,1834,118956.5974,,6726.449641,,102.8436743
1835,130029.8851,,1835,128935.7037,,1835,128431.8993,,1094.181337,,1597.985799
1836,124795.2209,,1836,94359.78267,,1836,126350.0724,,30435.43827,,1554.851426
1837,94588.19264,,1837,81704.34513,,1837,91014.12698,,12883.84751,,3574.065655
1838,131093.1366,,1838,148896.0909,,1838,130431.1565,,17802.95432,,661.980037
1839,96752.02855,,1839,140264.2313,,1839,85473.623,,43512.2028,,11278.40554
1840,134013.6632,,1840,140184.8654,,1840,134515.7733,,6171.202205,,502.1100457
1841,140801.704,,1841,151629.7562,,1841,148494.1105,,10828.0522,,7692.406514
1842,83683.04448,,1842,105342.5515,,1842,86816.96618,,21659.50702,,3133.9217
1843,128957.4335,,1843,137987.2224,,1843,124784.9038,,9029.788938,,4172.529669
1844,138419.4707,,1844,129480.9646,,1844,142320.5515,,8938.50611,,3901.080799
1845,138967.1385,,1845,166311.6147,,1845,144641.0902,,27344.4762,,5673.95167
1846,153066.239,,1846,147891.8745,,1846,150864.9806,,5174.364446,,2201.258373
1847,163027.16,,1847,132632.0601,,1847,159735.6948,,30395.0999,,3291.465235
1848,61650.44854,,1848,75358.12773,,1848,52398.9873,,13707.67919,,9251.461231
1849,101203.1601,,1849,124683.1351,,1849,104850.6574,,23479.97495,,3647.497201
1850,106787.861,,1850,155522.2495,,1850,120959.5756,,48734.38854,,14171.71465
1851,150190.0974,,1851,145066.0623,,1851,152016.5373,,5124.035132,,1826.439843
1852,123889.5115,,1852,145819.9634,,1852,123963.4916,,21930.4519,,73.98010277
1853,131123.9239,,1853,115866.7768,,1853,135858.053,,15257.14705,,4734.129131
1854,171899.3576,,1854,157848.151,,1854,170748.1514,,14051.20664,,1151.206228
1855,150362.6506,,1855,141234.1879,,1855,144921.4236,,9128.462649,,5441.227009
1856,223843.0685,,1856,186203.3274,,1856,224759.9776,,37639.74111,,916.9090671
1857,150132.3864,,1857,151540.6578,,1857,149087.1853,,1408.271365,,1045.201143
1858,133214.7894,,1858,137189.8135,,1858,122980.1987,,3975.024085,,10234.59069
1859,120153.2868,,1859,118315.0056,,1859,119224.2612,,1838.281179,,929.025603
1860,155444.0541,,1860,152608.0363,,1860,150955.5357,,2836.017801,,4488.51843
1861,121284.8945,,1861,135621.674,,1861,119290.8154,,14336.77953,,1994.07905
1862,276873.9315,,1862,203774.4385,,1862,284089.7635,,73099.49303,,7215.832009
1863,263494.1982,,1863,176978.633,,1863,281229.2508,,86515.56524,,17735.05259
1864,263494.1982,,1864,224607.4765,,1864,281651.2004,,38886.72176,,18157.0022
1865,335800.7902,,1865,279370.8592,,1865,334683.1497,,56429.93097,,1117.640486
1866,324408.9676,,1866,289310.7197,,1866,322093.563,,35098.24788,,2315.404632
1867,225748.6806,,1867,199664.2001,,1867,215097.3425,,26084.48057,,10651.33812
1868,321123.8219,,1868,230460.2321,,1868,314960.2836,,90663.58972,,6163.538305
1869,206787.3023,,1869,224526.5671,,1869,206767.3536,,17739.26482,,19.94874399
1870,223445.8208,,1870,249780.1234,,1870,211569.5697,,26334.30258,,11876.25112
1871,237180.4025,,1871,220869.0153,,1871,236004.227,,16311.38725,,1176.175484
1872,170655.7577,,1872,181855.159,,1872,168905.7148,,11199.40125,,1750.042908
1873,258750.3037,,1873,219615.5484,,1873,261440.7135,,39134.75529,,2690.409802
1874,138427.6181,,1874,128971.9428,,1874,142237.3818,,9455.675232,,3809.763735
1875,208687.9266,,1875,209081.539,,1875,199396.1451,,393.612484,,9291.781443
1876,200467.9114,,1876,187016.914,,1876,191207.9748,,13450.99739,,9259.936572
1877,215251.6171,,1877,177968.6293,,1877,214837.5283,,37282.98784,,414.0888436
1878,193813.8965,,1878,255510.6724,,1878,193653.2664,,61696.77592,,160.6301597
1879,129783.5336,,1879,125148.468,,1879,129686.6373,,4635.065639,,96.89633307
1880,138381.1937,,1880,141069.8393,,1880,136490.4584,,2688.645608,,1890.735251
1881,244387.4204,,1881,220332.4201,,1881,244841.5688,,24055.00024,,454.1484259
1882,260006.2001,,1882,255776.8417,,1882,258574.9409,,4229.358385,,1431.259197
1883,190297.4255,,1883,164690.358,,1883,188204.8647,,25607.06752,,2092.560796
1884,210249.5068,,1884,260334.3531,,1884,212181.0749,,50084.8463,,1931.568018
1885,236061.9277,,1885,205546.8845,,1885,241145.8703,,30515.04314,,5083.942638
1886,315105.9066,,1886,214855.1775,,1886,320471.5729,,100250.7291,,5365.666337
1887,217261.7145,,1887,242900.3614,,1887,215421.2511,,25638.64694,,1840.463417
1888,263607.014,,1888,200136.0396,,1888,265308.284,,63470.97441,,1701.269915
1889,166631.692,,1889,185001.7879,,1889,166006.1872,,18370.09592,,625.5047387
1890,123347.0882,,1890,133999.0933,,1890,120914.2419,,10652.00506,,2432.846278
1891,125728.4467,,1891,129929.1591,,1891,131604.3358,,4200.712464,,5875.889169
1892,106544.8764,,1892,111198.3351,,1892,107002.6504,,4653.458767,,457.7739847
1893,127868.7068,,1893,124509.7646,,1893,134835.3823,,3358.942223,,6966.675534
1894,120939.8899,,1894,118319.6582,,1894,125265.7073,,2620.231695,,4325.817328
1895,134061.9155,,1895,114707.2108,,1895,126058.5976,,19354.70471,,8003.31791
1896,127960.5118,,1896,140019.7553,,1896,126154.708,,12059.24352,,1805.803712
1897,117360.5792,,1897,103430.7257,,1897,107266.3045,,13929.85357,,10094.27477
1898,114115.959,,1898,105826.8222,,1898,114044.7843,,8289.136792,,71.17474157
1899,159494.3726,,1899,136965.6979,,1899,148719.7095,,22528.6747,,10774.66311
1900,149539.1445,,1900,139856.2767,,1900,156394.128,,9682.867744,,6854.983557
1901,169368.9174,,1901,156875.3702,,1901,155496.4841,,12493.54717,,13872.43334
1902,144544.9795,,1902,136706.5727,,1902,141713.5257,,7838.406811,,2831.453851
1903,210913.8257,,1903,174054.2534,,1903,220033.6113,,36859.57235,,9119.78553
1904,150618.781,,1904,142696.7671,,1904,148984.6896,,7922.013932,,1634.091412
1905,207029.8518,,1905,189526.1151,,1905,203232.982,,17503.73664,,3796.869757
1906,185006.4866,,1906,183427.9697,,1906,187381.0444,,1578.51696,,2374.557784
1907,201130.0137,,1907,201670.6274,,1907,188726.3688,,540.6137379,,12403.64486
1908,105557.2959,,1908,138772.2213,,1908,108370.0101,,33214.92536,,2812.714191
1909,137821.9231,,1909,142951.2884,,1909,140323.9826,,5129.365322,,2502.059488
1910,120283.062,,1910,125682.1098,,1910,120208.1555,,5399.047753,,74.90654206
1911,198377.2191,,1911,155213.6875,,1911,206529.0965,,43163.5316,,8151.87742
1912,328034.525,,1912,228597.4252,,1912,322753.3814,,99437.09981,,5281.143603
1913,150588.3322,,1913,146083.2675,,1913,150158.0888,,4505.064671,,430.2434134
1914,63170.1009,,1914,106124.3912,,1914,59785.23034,,42954.29033,,3384.870561
1915,337775.4573,,1915,350436.1957,,1915,350884.1928,,12660.73846,,13108.73551
1916,63717.32647,,1916,91459.25761,,1916,58419.27066,,27741.93115,,5298.055809
1917,268471.1391,,1917,201371.84,,1917,255903.3964,,67099.29908,,12567.74272
1918,140711.0821,,1918,167193.9194,,1918,143327.6926,,26482.83724,,2616.610476
1919,180088.525,,1919,163664.2802,,1919,171734.079,,16424.24477,,8354.445936
1920,145704.1429,,1920,137194.4857,,1920,143017.7682,,8509.657216,,2686.374731
1921,438613.9716,,1921,298086.7819,,1921,413894.7606,,140527.1897,,24719.21097
1922,322405.5049,,1922,248090.1572,,1922,329163.8393,,74315.34775,,6758.334392
1923,225518.3595,,1923,169841.2239,,1923,217685.939,,55677.13564,,7832.420541
1924,241813.98,,1924,202076.7406,,1924,257800.2632,,39737.23944,,15986.28322
1925,201161.9577,,1925,174227.3423,,1925,199708.1864,,26934.61543,,1453.771388
1926,399088.205,,1926,284908.9055,,1926,401442.2375,,114179.2995,,2354.032515
1927,136642.9318,,1927,151205.7403,,1927,132522.1681,,14562.80858,,4120.763717
1928,154640.8908,,1928,159864.2952,,1928,165037.5716,,5223.404466,,10396.68086
1929,129781.1043,,1929,147947.9442,,1929,128956.1093,,18166.83987,,824.9950705
1930,129376.413,,1930,156513.0927,,1930,132775.8857,,27136.67974,,3399.472785
1931,140911.4687,,1931,181310.2942,,1931,146436.1132,,40398.82555,,5524.644514
1932,139259.4482,,1932,156937.1623,,1932,138015.4715,,17677.71407,,1243.976728
1933,177968.7182,,1933,154229.9967,,1933,177788.6532,,23738.7215,,180.0650839
1934,172866.2923,,1934,227077.1209,,1934,180851.0811,,54210.82866,,7984.788822
1935,171243.9809,,1935,200969.9485,,1935,171175.0193,,29725.96765,,68.96157628
1936,180277.7175,,1936,170791.3399,,1936,180977.3283,,9486.377616,,699.6107219
1937,194069.6209,,1937,202125.251,,1937,193069.9182,,8055.6301,,999.7026276
1938,184451.4015,,1938,223253.9872,,1938,179962.9656,,38802.58578,,4488.435828
1939,235685.8303,,1939,267557.3037,,1939,235063.6073,,31871.4734,,622.2230811
1940,167131.4551,,1940,167456.6775,,1940,180418.0694,,325.2223615,,13286.61426
1941,173102.2011,,1941,212457.2598,,1941,169548.3565,,39355.05868,,3553.844587
1942,186929.7725,,1942,229904.1784,,1942,185154.455,,42974.40596,,1775.317524
1943,206666.8676,,1943,205471.4598,,1943,192347.0745,,1195.407833,,14319.79305
1944,329775.2907,,1944,269876.2682,,1944,323242.6061,,59899.02242,,6532.684611
1945,375552.0213,,1945,269563.0901,,1945,368013.1349,,105988.9312,,7538.886415
1946,147755.0739,,1946,148168.6753,,1946,149020.9767,,413.6014003,,1265.902849
1947,325873.6424,,1947,242604.6467,,1947,320581.8495,,83268.99572,,5291.792923
1948,160722.555,,1948,169624.2556,,1948,165654.345,,8901.700601,,4931.789978
1949,241159.237,,1949,253157.1382,,1949,244493.4708,,11997.90118,,3334.233823
1950,180824.9905,,1950,154294.1262,,1950,175913.4471,,26530.86434,,4911.543382
1951,250132.049,,1951,176370.7064,,1951,251452.1772,,73761.34257,,1320.128275
1952,229496.0685,,1952,169882.1282,,1952,229045.9266,,59613.94031,,450.1418268
1953,167068.1729,,1953,166172.7717,,1953,161711.153,,895.4012559,,5357.019893
1954,170481.9056,,1954,183193.3133,,1954,182239.3046,,12711.4077,,11757.39908
1955,131870.3255,,1955,119567.2627,,1955,134864.4202,,12303.06279,,2994.09468
1956,276247.1378,,1956,208554.3595,,1956,274307.8479,,67692.77831,,1939.289969
1957,151641.0721,,1957,185411.4275,,1957,150313.5601,,33770.35536,,1327.512071
1958,328366.1046,,1958,245802.43,,1958,324008.6169,,82563.67466,,4357.487689
1959,139331.2268,,1959,128540.3381,,1959,135883.7649,,10790.88865,,3447.461883
1960,120067.0208,,1960,114564.5708,,1960,108024.2194,,5502.450057,,12042.80141
1961,129519.9034,,1961,127025.6273,,1961,127457.8017,,2494.276041,,2062.101642
1962,96544.43806,,1962,123236.6529,,1962,99565.25859,,26692.21481,,3020.820529
1963,104953.7176,,1963,122756.1605,,1963,103027.1214,,17802.44285,,1926.596266
1964,107786.9978,,1964,134068.5422,,1964,111742.2031,,26281.54439,,3955.205228
1965,145508.6783,,1965,148250.0202,,1965,150474.2509,,2741.341943,,4965.572623
1966,142908.2386,,1966,155773.5073,,1966,135670.5293,,12865.26872,,7237.709289
1967,283861.1693,,1967,271180.0311,,1967,277034.4182,,12681.13822,,6826.751144
1968,497616.6767,,1968,266723.4552,,1968,510566.0036,,230893.2215,,12949.32691
1969,402085.4968,,1969,269608.9122,,1969,389272.7126,,132476.5845,,12812.78412
1970,471754.8161,,1970,259092.3431,,1970,499273.5913,,212662.4729,,27518.77521
1971,502170.3107,,1971,288900.9391,,1971,494530.2441,,213269.3716,,7640.066671
1972,384204.5618,,1972,278925.8561,,1972,371289.9709,,105278.7057,,12914.59092
1973,262300.7911,,1973,223295.731,,1973,273251.3941,,39005.06018,,10950.60293
1974,326369.9891,,1974,233188.8377,,1974,323531.429,,93181.1514,,2838.560149
1975,503079.1216,,1975,264400.6264,,1975,513501.5197,,238678.4952,,10422.39808
1976,265519.6426,,1976,322331.6134,,1976,263869.1927,,56811.97082,,1650.449891
1977,352663.6672,,1977,277146.0238,,1977,389963.1903,,75517.64339,,37299.52309
1978,323599.8561,,1978,303449.2056,,1978,349817.01,,20150.65047,,26217.15388
1979,344109.6252,,1979,276755.9694,,1979,328465.7358,,67353.65581,,15643.88934
1980,198547.4446,,1980,229427.3723,,1980,196089.0575,,30879.92772,,2458.387075
1981,339912.7031,,1981,255945.527,,1981,349667.897,,83967.17613,,9755.193904
1982,221402.339,,1982,218861.1892,,1982,221925.4352,,2541.149767,,523.0962827
1983,191620.0742,,1983,217481.0404,,1983,199302.6139,,25860.9662,,7682.539665
1984,163823.6285,,1984,171611.3525,,1984,165624.8278,,7787.723967,,1801.199266
1985,230223.6089,,1985,262468.6647,,1985,219686.5813,,32245.05576,,10537.0276
1986,206515.2914,,1986,181494.1807,,1986,208833.5023,,25021.11067,,2318.210894
1987,183049.9303,,1987,163024.0538,,1987,172407.0802,,20025.87643,,10642.85007
1988,180292.0903,,1988,256750.9941,,1988,174758.2944,,76458.90375,,5533.795935
1989,191700.4752,,1989,167176.2262,,1989,192867.7628,,24524.24903,,1167.287653
1990,209583.6382,,1990,273118.5615,,1990,212511.2795,,63534.92339,,2927.641335
1991,236483.425,,1991,230343.2049,,1991,226078.4746,,6140.220106,,10404.95034
1992,214361.312,,1992,182400.8009,,1992,215496.3577,,31960.51116,,1135.045676
1993,169060.5355,,1993,156776.6842,,1993,169846.8481,,12283.85131,,786.3126184
1994,227544.0702,,1994,158542.3469,,1994,243632.8427,,69001.72331,,16088.77246
1995,194140.0508,,1995,173121.9187,,1995,195053.9813,,21018.13215,,913.9305306
1996,242862.2099,,1996,223691.6919,,1996,255711.2434,,19170.51793,,12849.03357
1997,305862.1163,,1997,253133.0321,,1997,307588.0084,,52729.08416,,1725.892144
1998,330463.9398,,1998,216621.1426,,1998,321500.4911,,113842.7973,,8963.44872
1999,256640.8143,,1999,209977.3689,,1999,263163.5032,,46663.44545,,6522.688841
2000,325969.4333,,2000,279935.0152,,2000,286455.0926,,46034.4181,,39514.34065
2001,267063.4998,,2001,280499.9825,,2001,271753.2639,,13436.48273,,4689.764101
2002,246411.3774,,2002,250334.9724,,2002,260235.4232,,3923.594998,,13824.04573
2003,262122.4622,,2003,273881.2681,,2003,260211.8695,,11758.80589,,1910.592735
2004,272500.7598,,2004,224917.3851,,2004,264440.7961,,47583.37463,,8059.963626
2005,220343.4729,,2005,199086.9313,,2005,221239.3038,,21256.54158,,895.8308703
2006,226976.8721,,2006,265014.8754,,2006,226105.914,,38038.00333,,870.958037
2007,251198.9985,,2007,231933.9656,,2007,250546.0679,,19265.03291,,652.9305454
2008,218826.0432,,2008,188354.4567,,2008,215439.1961,,30471.58656,,3386.847142
2009,197732.3358,,2009,174208.436,,2009,197733.256,,23523.8998,,0.920124844
2010,189098.2145,,2010,217518.2299,,2010,187422.2967,,28420.01542,,1675.917807
2011,134367.1119,,2011,136869.9364,,2011,131535.8834,,2502.824432,,2831.228559
2012,172680.6912,,2012,171300.5133,,2012,178647.0706,,1380.177915,,5966.379325
2013,178199.6231,,2013,199986.5527,,2013,178416.2996,,21786.92963,,216.6765048
2014,189510.2179,,2014,158117.7897,,2014,192208.6789,,31392.42818,,2698.460996
2015,203918.8439,,2015,232315.5643,,2015,199053.5603,,28396.72037,,4865.283592
2016,183798.9388,,2016,165447.9232,,2016,192144.7668,,18351.01563,,8345.827988
2017,192485.6888,,2017,181974.7964,,2017,194714.7779,,10510.89238,,2229.089119
2018,128424.4051,,2018,132054.0642,,2018,129403.5942,,3629.659099,,979.189047
2019,138779.1825,,2019,142444.312,,2019,136532.1214,,3665.1295,,2247.061044
2020,106325.3295,,2020,126244.4485,,2020,114415.9316,,19919.11903,,8090.60214
2021,101860.9126,,2021,128620.1754,,2021,107036.8164,,26759.26284,,5175.903801
2022,182760.9558,,2022,172940.7768,,2022,174306.8649,,9820.17903,,8454.090937
2023,140797.7125,,2023,124650.2028,,2023,146125.6561,,16147.50962,,5327.943604
2024,253101.235,,2024,198526.2091,,2024,242686.9961,,54575.02589,,10414.23887
2025,368124.6647,,2025,312286.9723,,2025,366275.2548,,55837.69236,,1849.40991
2026,165200.7621,,2026,176240.3604,,2026,165658.1298,,11039.59836,,457.3677135
2027,157346.3344,,2027,208829.5704,,2027,162540.9487,,51483.23602,,5194.61432
2028,149639.0719,,2028,169077.6261,,2028,143923.8187,,19438.55419,,5715.253259
2029,165618.8845,,2029,205639.2212,,2029,167245.8463,,40020.33669,,1626.961833
2030,283550.3348,,2030,217052.6372,,2030,272782.2833,,66497.69763,,10768.05152
2031,245894.9892,,2031,244394.5195,,2031,225097.4339,,1500.469633,,20797.55526
2032,260105.4909,,2032,204657.0863,,2032,240155.4313,,55448.40464,,19950.05967
2033,267920.4983,,2033,217347.017,,2033,258835.3022,,50573.48127,,9085.196072
2034,168668.1859,,2034,165533.6823,,2034,170502.9948,,3134.503577,,1834.808932
2035,223740.4069,,2035,192569.7725,,2035,222018.4388,,31170.63443,,1721.968116
2036,192092.4919,,2036,175512.4654,,2036,196500.8091,,16580.02653,,4408.317189
2037,199863.1621,,2037,175447.8715,,2037,196112.2671,,24415.29055,,3750.895017
2038,293555.53,,2038,223042.8408,,2038,294832.3161,,70512.6893,,1276.786017
2039,236344.361,,2039,202385.6999,,2039,228162.3683,,33958.66103,,8181.992716
2040,276369.5193,,2040,207908.1004,,2040,262988.1893,,68461.4189,,13381.32998
2041,318784.2277,,2041,239623.3075,,2041,289391.9571,,79160.92019,,29392.2706
2042,211146.2038,,2042,193587.9581,,2042,201314.8664,,17558.24572,,9831.337456
2043,170919.9002,,2043,147987.2514,,2043,172404.5515,,22932.64878,,1484.651318
2044,159249.0641,,2044,166065.8605,,2044,148581.8736,,6816.796318,,10667.19053
2045,218303.2186,,2045,187661.9373,,2045,219800.3251,,30641.28127,,1497.106494
2046,140149.5368,,2046,155720.7859,,2046,138421.2687,,15571.24918,,1728.26808
2047,146583.6738,,2047,133986.6107,,2047,147253.9771,,12597.06312,,670.3032434
2048,141625.3454,,2048,134762.892,,2048,137594.0497,,6862.453414,,4031.295697
2049,136966.4678,,2049,135196.7057,,2049,131133.5228,,1769.762162,,5832.94505
2050,171815.8812,,2050,136890.4835,,2050,168561.5027,,34925.39764,,3254.378474
2051,100343.8287,,2051,127077.9074,,2051,102052.3589,,26734.07871,,1708.53024
2052,120974.9904,,2052,155176.9951,,2052,124038.8256,,34202.0047,,3063.835204
2053,150000.6914,,2053,134520.2441,,2053,147830.0464,,15480.44727,,2170.644909
2054,91204.54869,,2054,109082.2386,,2054,89753.59554,,17877.68994,,1450.953154
2055,154684.5997,,2055,129435.5022,,2055,155475.7036,,25249.0975,,791.1038468
2056,140015.3462,,2056,194127.9717,,2056,143399.1796,,54112.62555,,3383.833419
2057,117157.4905,,2057,114813.9748,,2057,112080.2335,,2343.515746,,5077.257083
2058,218745.1875,,2058,198734.2105,,2058,230121.0297,,20010.97704,,11375.84212
2059,127118.0203,,2059,151451.6245,,2059,129460.2434,,24333.60424,,2342.22307
2060,175418.951,,2060,156929.2506,,2060,174159.2487,,18489.70047,,1259.702301
2061,173825.9542,,2061,168116.6691,,2061,177171.0853,,5709.285112,,3345.131043
2062,129742.6903,,2062,129754.7571,,2062,126755.0594,,12.06670272,,2987.630962
2063,120549.0264,,2063,151385.8174,,2063,113334.2553,,30836.79104,,7214.771093
2064,144541.4389,,2064,124114.7699,,2064,140717.9887,,20426.66894,,3823.450163
2065,122609.7681,,2065,135441.5119,,2065,116197.7496,,12831.74382,,6412.018551
2066,166194.7239,,2066,166151.241,,2066,155895.9264,,43.48290174,,10298.79745
2067,109076.0277,,2067,120745.917,,2067,107162.7541,,11669.88932,,1913.273518
2068,132239.0375,,2068,135330.0562,,2068,130958.8503,,3091.018673,,1280.187247
2069,74980.56673,,2069,123384.3073,,2069,88585.50339,,48403.74058,,13604.93666
2070,105079.9083,,2070,121491.214,,2070,103808.1564,,16411.30568,,1271.751832
2071,93677.91474,,2071,148392.5725,,2071,93114.83058,,54714.65781,,563.084161
2072,132512.2881,,2072,128950.5687,,2072,129899.1551,,3561.719344,,2613.132993
2073,141475.2307,,2073,172087.7272,,2073,143817.403,,30612.4965,,2342.172302
2074,187432.4555,,2074,162634.0457,,2074,192852.2351,,24798.40973,,5419.779663
2075,144676.5574,,2075,124337.8104,,2075,141302.9368,,20338.74705,,3373.62066
2076,115722.9803,,2076,122596.862,,2076,120335.3885,,6873.881713,,4612.408143
2077,156709.841,,2077,150010.5724,,2077,156572.5423,,6699.268597,,137.2987228
2078,131873.2634,,2078,117741.0021,,2078,129759.5358,,14132.26127,,2113.72761
2079,130263.7048,,2079,142758.7846,,2079,122501.0668,,12495.07986,,7762.638006
2080,123462.9065,,2080,164568.0594,,2080,118663.1981,,41105.15295,,4799.708409
2081,131766.6712,,2081,116201.8777,,2081,129688.3523,,15564.79347,,2078.318839
2082,126580.0963,,2082,138246.4075,,2082,129275.4398,,11666.31123,,2695.343506
2083,141485.0322,,2083,131422.638,,2083,136111.6923,,10062.39422,,5373.339897
2084,108794.8633,,2084,135615.9135,,2084,112688.2688,,26821.05025,,3893.405569
2085,120051.6651,,2085,134419.2352,,2085,127821.4114,,14367.57018,,7769.74637
2086,104331.2032,,2086,116209.3269,,2086,109771.6215,,11878.12376,,5440.418375
2087,123272.2869,,2087,131851.3232,,2087,118437.3956,,8579.036346,,4834.891275
2088,104461.8843,,2088,113773.8976,,2088,102803.4968,,9312.013342,,1658.387446
2089,71970.78163,,2089,116322.1309,,2089,70748.91276,,44351.34925,,1221.868878
2090,127385.6028,,2090,146639.7377,,2090,123080.3574,,19254.13493,,4305.245377
2091,123163.3344,,2091,116535.3115,,2091,118495.3107,,6628.022909,,4668.023741
2092,125484.5578,,2092,136112.3435,,2092,129535.5931,,10627.78573,,4051.035347
2093,123101.4267,,2093,119475.6039,,2093,125394.8241,,3625.822766,,2293.397362
2094,119984.403,,2094,124040.2773,,2094,104179.9438,,4055.874339,,15804.45911
2095,144140.6391,,2095,137763.9103,,2095,143246.1837,,6376.728861,,894.4554328
2096,75337.39785,,2096,106609.5085,,2096,93123.59771,,31272.11063,,17786.19985
2097,96851.76392,,2097,81650.08654,,2097,94648.16422,,15201.67738,,2203.599699
2098,141009.1219,,2098,131978.5091,,2098,140429.6869,,9030.612816,,579.435081
2099,62400.63648,,2099,64086.63429,,2099,53009.42448,,1685.997813,,9391.212006
2100,90013.84313,,2100,111616.7735,,2100,82315.7724,,21602.9304,,7698.070736
2101,129192.5417,,2101,134768.4309,,2101,117227.3944,,5575.889189,,11965.14729
2102,118208.7187,,2102,145674.7949,,2102,115420.1408,,27466.0762,,2788.577892
2103,101313.3977,,2103,158796.5628,,2103,101543.7231,,57483.16516,,230.3254537
2104,130754.5062,,2104,121486.4083,,2104,132504.4513,,9268.097852,,1749.945162
2105,123186.3824,,2105,155940.739,,2105,126507.5805,,32754.35658,,3321.198081
2106,61829.01088,,2106,79653.11913,,2106,54799.2477,,17824.10825,,7029.763173
2107,221354.2489,,2107,143800.3593,,2107,219128.5688,,77553.88959,,2225.680117
2108,112550.1964,,2108,126820.9386,,2108,112881.5759,,14270.74227,,331.3795304
2109,109181.5506,,2109,127856.8032,,2109,100235.7023,,18675.25262,,8945.848233
2110,136221.9679,,2110,112960.5275,,2110,133514.7101,,23261.4404,,2707.257854
2111,135016.7898,,2111,143263.108,,2111,148977.2653,,8246.318151,,13960.4755
